sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton.psivdx {degree},rkt.newton.thtvdx {degree},rkt.newton.dvbi {m/s},rkt.newton.IPos[0] {m},rkt.newton.IPos[1] {m},rkt.newton.IPos[2] {m},rkt.newton.IVel[0] {m/s},rkt.newton.IVel[1] {m/s},rkt.newton.IVel[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
                17.4,   120.8952800181964,   22.13895913964652,   1126.624082326889,   88.41132778454075,   77.66733848873079,   472.9251990760706,  -3041932.289156572,   5069040.456025441,   2389188.244318848,  -449.3619657166797,  -140.0572113657516,    46.0004916585881,   2.773920425181459,-0.04341238708074353,   1.097917470507996,  0.3664477197297981,   8319.473785036587,   12521.26955500012,    7342.16955500012,   225593.1260971155
                17.5,   120.8953056244173,   22.13895980119288,    1138.68865977414,   88.40909526569203,   77.61904318370044,    473.377702657842,  -3041977.254622256,   5069026.472696407,    2389192.85883888,  -449.9476533781611,  -139.6094497560345,   46.28995713888324,   2.762042408172799,-0.04301143427867336,   1.096613813082914,  0.3688438297557944,   8416.269461879952,   12512.38055500012,   7333.280555000121,   225626.6373909757
                17.6,   120.8953314932636,   22.13896047046264,   1150.827981961891,   88.40687456999616,   77.57060691997434,   473.8330126214171,   -3042022.27874839,   5069012.534119336,   2389197.502319891,  -450.5351751182488,  -139.1621728243992,   46.57971109666688,   2.750225751211069,-0.04261315812258513,   1.095303279126568,  0.3712441095466983,   8513.583110472713,   12503.49155500012,   7324.391555000122,   225660.3160165123
                17.7,   120.8953576264863,   22.13896114751515,   1163.042109128088,   88.40466572462081,   77.52203143473577,   474.2911301100498,   -3042067.36171849,   5068998.640245535,   2389202.174790684,  -451.1245330661094,  -138.7153850870292,   46.86975258213064,   2.738471922015645,-0.04221756707920345,   1.093985883609931,  0.3736485692324203,   8611.412697053456,   12494.60255500012,   7315.502555000123,   225694.1614315433
                17.8,   120.8953840258403,   22.13896183240992,   1175.331101218238,   88.40246875456951,   77.47331847378432,   474.7520561357134,   -3042112.50371628,    5068984.79102586,   2389206.876279962,   -451.715729274274,  -138.2690909949278,   47.16008064809382,   2.726782336067496,-0.04182466838039704,   1.092661641667361,  0.3760572190048405,   8709.756157032773,   12485.71355500012,   7306.613555000124,   225728.1730890544
                17.9,   120.8954106930843,   22.13896252520655,   1187.695017899387,   88.40028368269175,   77.42446979072632,   475.2157915807178,  -3042157.704925687,   5068970.986410732,   2389211.606816335,  -452.3087657196979,  -137.8232949341141,    47.4506943501978,   2.715158354109142,-0.04143446800447083,   1.091330568595965,  0.3784700691185522,   8808.611395031938,   12476.82455500012,   7297.724555000124,   225762.3504372227
                  18,   120.8954376299805,   22.13896322596484,   1200.133918548934,    88.3981105296955,   77.37548714613649,   475.6823371994486,   -3042202.96553083,   5068957.226350126,   2389216.366428323,   -452.903644304918,  -137.3780012259047,   47.74159274709602,   2.703601280271704,-0.04104697066786918,   1.089992679856152,  0.3808871298915861,   8907.976284934834,   12467.93555500013,   7288.835555000125,   225796.6929194109
                18.1,   120.8954648382952,   22.13896393474461,   1212.647862270474,   88.39594931415645,   77.32637230670321,   476.1516936202067,  -3042248.285716016,   5068943.510793597,   2389221.155144346,  -453.5003668592905,  -136.9332141272695,   48.03277490063964,   2.692112360745607,-0.04066217982624921,   1.088647991069379,  0.3833084117062575,   9007.848669919935,   12459.04655500013,   7279.946555000126,   225831.1999742334
                18.2,   120.8954923197977,   22.13896465160581,   1225.236907878891,   88.39380005253113,   77.27712704436168,   476.6238613471374,  -3042293.665665728,   5068929.839690276,   2389225.972992732,  -454.0989351402988,  -136.4889378312508,   48.32423987605908,   2.680692782926077,-0.04028009768318016,   1.087296518020201,  0.3857339250098619,   9108.226362530755,   12450.15755500013,   7271.057555000127,   225865.8710355116
                18.3,   120.8955200762613,   22.13896537660857,   1237.901113909669,   88.39166275917066,   77.22775313542752,   477.0988407622276,  -3042339.105564625,   5068916.212988867,   2389230.820001714,  -454.6993508349154,  -136.0451764674357,   48.61598674214187,   2.669343674965438,-0.03990072520519584,   1.085938276654404,  0.3881636803155424,    9209.10714471748,   12441.26855500013,   7262.168555000128,   225900.7055323306
                18.4,   120.8955481094622,   22.13896610981308,   1250.640538638458,   88.38953744633305,   77.17825235973363,   477.5766321273612,  -3042384.605597533,   5068902.630637682,   2389235.696199443,  -455.3016155610086,  -135.6019341024733,   48.90801457140653,   2.658066105676957,-0.03952406214271596,   1.084573283076647,   0.390597688203183,   9310.488767875946,   12432.37955500013,   7253.279555000128,    225935.702889108
                18.5,   120.8955764211804,   22.13896685127962,   1263.455240053125,   88.38742412419992,   77.12862649977575,   478.0572355864227,  -3042430.165949431,   5068889.092584617,   2389240.601613964,  -455.9057308687861,  -135.1592147406294,    49.2003224402733,   2.646861084740528, -0.0391501070550605,   1.083201553553895,  0.3930359593200806,    9412.36895293919,   12423.49055500013,   7244.390555000129,    225970.862525514
